VariableCode,RegionCode,YearCode,AggValue
hc,FRA,2010,3.05643367767334000
rgdpna,FRA,2010,2636758.00000000000000000
rkna,FRA,2010,0.90607035160064700
rtfpna,FRA,2010,0.98814654350280800
labsh,FRA,2010,0.62070119380950900
emp,FRA,2011,27.09838294982910000
avh,FRA,2011,1546.33118899734000000
hc,FRA,2011,3.07526326179504000
rgdpna,FRA,2011,2694574.25000000000000000
rkna,FRA,2011,0.91903454065322900
rtfpna,FRA,2011,0.99285691976547200
labsh,FRA,2011,0.61918979883194000
emp,FRA,2012,27.20867538452150000
avh,FRA,2012,1540.88061901253000000
hc,FRA,2012,3.09420895576477000
rgdpna,FRA,2012,2703011.75000000000000000
rkna,FRA,2012,0.93237185478210400
rtfpna,FRA,2012,0.98644834756851200
labsh,FRA,2012,0.62338405847549400
emp,FRA,2013,27.21593093872070000
avh,FRA,2013,1526.24200073556000000
hc,FRA,2013,3.11327147483826000
rgdpna,FRA,2013,2718589.75000000000000000
rkna,FRA,2013,0.94406354427337600
rtfpna,FRA,2013,0.98941922187805200
labsh,FRA,2013,0.62315434217453000
emp,FRA,2014,27.31221580505370000
avh,FRA,2014,1518.11103387722000000
hc,FRA,2014,3.13245129585266000
rgdpna,FRA,2014,2744584.50000000000000000
rkna,FRA,2014,0.95599186420440700
rtfpna,FRA,2014,0.99148714542388900
labsh,FRA,2014,0.62372171878814700
emp,FRA,2015,27.38507652282710000
avh,FRA,2015,1519.48435617539000000
hc,FRA,2015,3.15174913406372000
rgdpna,FRA,2015,2775129.50000000000000000
rkna,FRA,2015,0.96903133392334000
rtfpna,FRA,2015,0.99139058589935300
labsh,FRA,2015,0.61795598268508900
emp,FRA,2016,27.58411026000980000
avh,FRA,2016,1522.06935829071000000
hc,FRA,2016,3.17116594314575000
rgdpna,FRA,2016,2805530.25000000000000000
rkna,FRA,2016,0.98331415653228800
rtfpna,FRA,2016,0.98741698265075700
labsh,FRA,2016,0.62032514810562100
emp,FRA,2017,27.88164138793950000
avh,FRA,2017,1505.36786150420000000
hc,FRA,2017,3.19070243835449000
rgdpna,FRA,2017,2869816.50000000000000000
rkna,FRA,2017,1.00000000000000000
rtfpna,FRA,2017,1.00000000000000000
labsh,FRA,2017,0.62336152791976900
emp,FRA,2018,28.18206405639650000
avh,FRA,2018,1495.45792132034000000
hc,FRA,2018,3.21035933494568000
rgdpna,FRA,2018,2921268.50000000000000000
rkna,FRA,2018,1.01787316799164000
rtfpna,FRA,2018,1.00471949577332000
labsh,FRA,2018,0.62413203716278100
emp,FRA,2019,28.53256416320800000
avh,FRA,2019,1504.91235283781000000
hc,FRA,2019,3.23013734817505000
rgdpna,FRA,2019,2965338.50000000000000000
rkna,FRA,2019,1.03720271587372000
rtfpna,FRA,2019,0.99713379144668600
labsh,FRA,2019,0.62413203716278100
rgdpna,HUN,2013,227083.15625000000000000
rkna,HUN,2013,0.91632133722305300
rtfpna,HUN,2013,0.97992968559265100
labsh,HUN,2013,0.57485085725784300
emp,HUN,2014,4.19359445571899000
avh,HUN,2014,1748.55144428933000000
hc,HUN,2014,3.33723592758179000
rgdpna,HUN,2014,236686.39062500000000000
rkna,HUN,2014,0.93710184097290000
rtfpna,HUN,2014,0.97889345884323100
labsh,HUN,2014,0.56277900934219400
emp,HUN,2015,4.28513526916504000
avh,HUN,2015,1745.94798262841000000
hc,HUN,2015,3.35306549072266000
rgdpna,HUN,2015,245726.45312500000000000
rkna,HUN,2015,0.95957875251770000
rtfpna,HUN,2015,0.99185019731521600
labsh,HUN,2015,0.55086773633956900
emp,HUN,2016,4.44602060317993000
avh,HUN,2016,1760.15506579565000000
hc,HUN,2016,3.36897015571594000
rgdpna,HUN,2016,250985.00000000000000000
rkna,HUN,2016,0.97379183769226100
rtfpna,HUN,2016,0.97901350259780900
labsh,HUN,2016,0.56359058618545500
emp,HUN,2017,4.53287029266357000
avh,HUN,2017,1747.35415208937000000
hc,HUN,2017,3.38495039939880000
rgdpna,HUN,2017,261819.46875000000000000
rkna,HUN,2017,1.00000000000000000
rtfpna,HUN,2017,1.00000000000000000
labsh,HUN,2017,0.56240952014923100
emp,HUN,2018,4.63505029678345000
avh,HUN,2018,1728.87776968242000000
hc,HUN,2018,3.40100622177124000
rgdpna,HUN,2018,275971.59375000000000000
rkna,HUN,2018,1.03528344631195000
rtfpna,HUN,2018,1.02858638763428000
labsh,HUN,2018,0.55542290210723900
emp,HUN,2019,4.71157693862915000
avh,HUN,2019,1725.22796480691000000
hc,HUN,2019,3.41713857650757000
rgdpna,HUN,2019,288606.09375000000000000
rkna,HUN,2019,1.07764589786530000
rtfpna,HUN,2019,1.04557931423187000
labsh,HUN,2019,0.55542290210723900
emp,ITA,2010,24.79245376586910000
avh,ITA,2010,1776.77324596091000000
hc,ITA,2010,2.99669027328491000
rgdpna,ITA,2010,2447851.25000000000000000
rkna,ITA,2010,0.98461997509002700
rtfpna,ITA,2010,1.02445399761200000
labsh,ITA,2010,0.52474325895309400
emp,ITA,2011,24.92703437805180000
avh,ITA,2011,1772.55737493813000000
hc,ITA,2011,3.01423954963684000
rgdpna,ITA,2011,2465165.75000000000000000
rkna,ITA,2011,0.99121642112731900
rtfpna,ITA,2011,1.02365672588348000
labsh,ITA,2011,0.52054852247238200
emp,JPN,2010,66.01461791992190000
avh,JPN,2010,1779.30000000000000000
hc,JPN,2010,3.49732208251953000
rgdpna,JPN,2010,4679192.50000000000000000
rkna,JPN,2010,0.97845846414566000
rtfpna,JPN,2010,0.95395761728286700
labsh,JPN,2010,0.56109994649887100
emp,JPN,2011,66.00974273681640000
avh,JPN,2011,1775.30000000000000000
hc,JPN,2011,3.50793290138245000
rgdpna,JPN,2011,4673791.50000000000000000
rkna,JPN,2011,0.97660392522811900
rtfpna,JPN,2011,0.95325791835784900
labsh,JPN,2011,0.57345271110534700
emp,JPN,2012,65.83451843261720000
avh,JPN,2012,1786.80000000000000000
hc,JPN,2012,3.51857590675354000
rgdpna,JPN,2012,4743669.00000000000000000
rkna,JPN,2012,0.97735577821731600
rtfpna,JPN,2012,0.96342307329177900
labsh,JPN,2012,0.56986975669860800
emp,JPN,2013,66.26765441894530000
avh,JPN,2013,1766.50000000000000000
hc,JPN,2013,3.52925133705139000
rgdpna,JPN,2013,4838555.00000000000000000
rkna,JPN,2013,0.97978210449218800
rtfpna,JPN,2013,0.98266136646270800
labsh,JPN,2013,0.56298792362213100
emp,JPN,2014,66.69282531738280000
avh,JPN,2014,1762.10000000000000000
hc,JPN,2014,3.53995895385742000
rgdpna,JPN,2014,4856686.00000000000000000
rkna,JPN,2014,0.98454558849334700
rtfpna,JPN,2014,0.98042011260986300
labsh,JPN,2014,0.56491613388061500
emp,JPN,2015,66.98303222656250000
avh,JPN,2015,1756.90000000000000000
hc,JPN,2015,3.55069923400879000
rgdpna,JPN,2015,4916079.50000000000000000
rkna,JPN,2015,0.99020242691040000
rtfpna,JPN,2015,0.98746687173843400
labsh,JPN,2015,0.55571883916854900
emp,JPN,2016,67.62099456787110000
avh,JPN,2016,1747.10000000000000000
hc,JPN,2016,3.56147217750549000
rgdpna,JPN,2016,4941739.00000000000000000
rkna,JPN,2016,0.99424672126770000
rtfpna,JPN,2016,0.98701107501983600
labsh,JPN,2016,0.56545376777648900
emp,JPN,2017,68.25326538085940000
avh,JPN,2017,1743.70000000000000000
hc,JPN,2017,3.57227778434753000
rgdpna,JPN,2017,5048890.00000000000000000
rkna,JPN,2017,1.00000000000000000
rtfpna,JPN,2017,1.00000000000000000
labsh,JPN,2017,0.56364399194717400
emp,JPN,2018,69.36460876464840000
avh,JPN,2018,1729.00000000000000000
hc,JPN,2018,3.58311605453491000
rgdpna,JPN,2018,5065208.50000000000000000
rkna,JPN,2018,1.00582778453827000
rtfpna,JPN,2018,0.99466621875762900
labsh,JPN,2018,0.56364399194717400
emp,LCA,2010,0.07032723724842070
rgdpna,LCA,2010,1947.95617675781000000
emp,LCA,2011,0.07140000164508820
rgdpna,LCA,2011,2032.24621582031000000
emp,LCA,2012,0.07530000060796740
rgdpna,LCA,2012,2030.03247070313000000
emp,LCA,2013,0.07389999926090240
rgdpna,LCA,2013,1989.32824707031000000
emp,LCA,2014,0.07579445838928220
rgdpna,LCA,2014,2015.74914550781000000
emp,LCA,2015,0.07772307842969890
rgdpna,LCA,2015,2017.80371093750000000
emp,LCA,2016,0.07969641685485840
rgdpna,LCA,2016,2086.97167968750000000
emp,LCA,2017,0.08169999718666080
rgdpna,LCA,2017,2159.78002929688000000
emp,LCA,2018,0.08160000294446950
rgdpna,LCA,2018,2216.78662109375000000
emp,LCA,2019,0.08370000123977660
rgdpna,LCA,2019,2255.11425781250000000
emp,MEX,2010,46.12162017822270000
avh,MEX,2010,2150.00000000000000000
hc,MEX,2010,2.59917283058167000
rgdpna,MEX,2010,1944855.75000000000000000
rkna,MEX,2010,0.84224426746368400
rtfpna,MEX,2010,0.97891002893447900
labsh,MEX,2010,0.38074356317520100
emp,MEX,2011,47.13888931274410000
avh,MEX,2011,2121.00000000000000000
hc,MEX,2011,2.61836075782776000
rgdpna,MEX,2011,2016096.00000000000000000
rkna,MEX,2011,0.86508601903915400
rtfpna,MEX,2011,0.99211192131042500
labsh,MEX,2011,0.36784210801124600
emp,MEX,2012,48.70673370361330000
avh,MEX,2012,2120.00000000000000000
hc,MEX,2012,2.63769030570984000
rgdpna,MEX,2012,2089528.62500000000000000
rkna,MEX,2012,0.88951873779296900
rtfpna,MEX,2012,0.99572688341140700
labsh,MEX,2012,0.36176416277885400
emp,MEX,2013,49.22731018066410000
avh,MEX,2013,2136.00000000000000000
hc,MEX,2013,2.65716266632080000
rgdpna,MEX,2013,2117822.75000000000000000
rkna,MEX,2013,0.91044229269027700
rtfpna,MEX,2013,0.98519641160965000
labsh,MEX,2013,0.37614420056343100
emp,MEX,2014,49.41540908813480000
avh,MEX,2014,2134.00000000000000000
hc,MEX,2014,2.67677879333496000
rgdpna,MEX,2014,2177213.75000000000000000
labsh,GBR,2014,0.58495962619781500
emp,GBR,2015,31.50692939758300000
avh,GBR,2015,1669.46515474792000000
hc,GBR,2015,3.74211430549622000
rgdpna,GBR,2015,2842980.25000000000000000
rkna,GBR,2015,0.96093088388443000
rtfpna,GBR,2015,0.99797534942627000
labsh,GBR,2015,0.58507519960403400
emp,GBR,2016,31.93847465515140000
avh,GBR,2016,1667.69889898719000000
hc,GBR,2016,3.74996018409729000
rgdpna,GBR,2016,2891947.50000000000000000
rkna,GBR,2016,0.98050338029861500
rtfpna,GBR,2016,0.99812364578247100
labsh,GBR,2016,0.58620530366897600
emp,GBR,2017,32.24306488037110000
avh,GBR,2017,1668.94905948779000000
hc,GBR,2017,3.75782227516174000
rgdpna,GBR,2017,2942276.25000000000000000
rkna,GBR,2017,1.00000000000000000
rtfpna,GBR,2017,1.00000000000000000
labsh,GBR,2017,0.58701723814010600
emp,GBR,2018,32.63174438476560000
avh,GBR,2018,1663.18888383671000000
hc,GBR,2018,3.76570081710815000
rgdpna,GBR,2018,2979130.75000000000000000
rkna,GBR,2018,1.01789748668671000
rtfpna,GBR,2018,0.99889808893203700
labsh,GBR,2018,0.58964473009109500
emp,GBR,2019,32.98249816894530000
avh,GBR,2019,1667.94771142193000000
hc,GBR,2019,3.77359604835510000
rgdpna,GBR,2019,3016695.25000000000000000
rkna,GBR,2019,1.03533744812012000
rtfpna,GBR,2019,0.99524414539337200
labsh,GBR,2019,0.58964473009109500
rgdpna,KNA,2010,978.95739746093800000
rgdpna,KNA,2011,996.85711669921900000
emp,LVA,2010,0.85193765163421600
avh,LVA,2010,1935.13532738201000000
hc,LVA,2010,3.02941751480103000
rgdpna,LVA,2010,41999.47656250000000000
rkna,LVA,2010,0.94305962324142500
rtfpna,LVA,2010,0.83535778522491500
labsh,LVA,2010,0.52915334701538100
emp,LVA,2011,0.87016898393631000
avh,LVA,2011,1951.89787671393000000
hc,LVA,2011,3.04292941093445000
rgdpna,LVA,2011,44716.35937500000000000
rkna,LVA,2011,0.94715088605880700
rtfpna,LVA,2011,0.87232065200805700
labsh,LVA,2011,0.47727677226066600
emp,LVA,2012,0.88329941034317000
avh,LVA,2012,1934.28387230466000000
hc,LVA,2012,3.05658626556396000
rgdpna,LVA,2012,46617.56250000000000000
rkna,LVA,2012,0.95751345157623300
rtfpna,LVA,2012,0.89977896213531500
labsh,LVA,2012,0.48062765598297100
emp,LVA,2013,0.90274685621261600
avh,LVA,2013,1927.74608104610000000
hc,LVA,2013,3.07039070129395000
rgdpna,LVA,2013,47694.51562500000000000
rkna,LVA,2013,0.96762710809707600
rtfpna,LVA,2013,0.90543228387832600
labsh,LVA,2013,0.49886783957481400
emp,LVA,2014,0.88854688405990600
avh,LVA,2014,1938.47575373875000000
hc,LVA,2014,3.08434391021729000
rgdpna,LVA,2014,48206.57421875000000000
rkna,LVA,2014,0.97689908742904700
rtfpna,LVA,2014,0.91350942850112900
labsh,LVA,2014,0.51229375600814800
emp,LVA,2015,0.89790910482406600
avh,LVA,2015,1901.74128233971000000
hc,LVA,2015,3.09844875335693000
rgdpna,LVA,2015,50138.14453125000000000
rkna,LVA,2015,0.98404204845428500
rtfpna,LVA,2015,0.94883155822753900
labsh,LVA,2015,0.53159201145172100
emp,LVA,2016,0.89281481504440300
avh,LVA,2016,1902.48561435180000000
hc,LVA,2016,3.11270642280579000
rgdpna,LVA,2016,51327.88671875000000000
rkna,LVA,2016,0.98916614055633500
rtfpna,LVA,2016,0.96941477060318000
labsh,LVA,2016,0.55392605066299400
emp,LVA,2017,0.88988000154495200
avh,LVA,2017,1886.51000575627000000
hc,LVA,2017,3.12711954116821000
rgdpna,LVA,2017,52996.41015625000000000
rkna,LVA,2017,1.00000000000000000
rtfpna,LVA,2017,1.00000000000000000
labsh,LVA,2017,0.55346685647964500
emp,LVA,2018,0.90068185329437300
avh,LVA,2018,1899.59454805994000000
hc,LVA,2018,3.14169025421143000
rgdpna,LVA,2018,55129.16015625000000000
rkna,LVA,2018,1.01603341102600000
rtfpna,LVA,2018,1.01939237117767000
labsh,LVA,2018,0.57134974002838100
emp,LVA,2019,0.89658874273300200
avh,LVA,2019,1864.97582124396000000
hc,LVA,2019,3.15642023086548000
rgdpna,LVA,2019,56261.55468750000000000
rkna,LVA,2019,1.03296482563019000
rtfpna,LVA,2019,1.04382658004761000
labsh,LVA,2019,0.57134974002838100
emp,MNE,2010,0.20820002257823900
rgdpna,MNE,2010,10340.32519531250000000
emp,MNE,2011,0.19539999961853000
rgdpna,MNE,2011,10674.15820312500000000
emp,MNE,2012,0.20049999654293100
rgdpna,MNE,2012,10383.41601562500000000
emp,MNE,2013,0.20200002193450900
rgdpna,MNE,2013,10751.92187500000000000
emp,MNE,2014,0.21629999577999100
rgdpna,MNE,2014,10943.70507812500000000
emp,MNE,2015,0.22169998288154600
rgdpna,MNE,2015,11314.73535156250000000
emp,MNE,2016,0.22419999539852100
rgdpna,MNE,2016,11648.43847656250000000
emp,MNE,2017,0.22929997742176100
rgdpna,MNE,2017,12197.83398437500000000
emp,MNE,2018,0.23739999532699600
rgdpna,MNE,2018,12817.22558593750000000
emp,MNE,2019,0.24379999935627000
rgdpna,ITA,2015,2365813.25000000000000000
rkna,ITA,2015,0.99060225486755400
rtfpna,ITA,2015,0.99713051319122300
labsh,ITA,2015,0.51762837171554600
emp,ITA,2016,24.85291481018070000
avh,ITA,2016,1721.69751335080000000
hc,ITA,2016,3.10353994369507000
rgdpna,ITA,2016,2396414.25000000000000000
rkna,ITA,2016,0.99454391002655000
rtfpna,ITA,2016,0.99521756172180200
labsh,ITA,2016,0.51633733510971100
emp,ITA,2017,25.18468856811520000
avh,ITA,2017,1719.15929080328000000
hc,ITA,2017,3.12171483039856000
rgdpna,ITA,2017,2436383.25000000000000000
rkna,ITA,2017,1.00000000000000000
rtfpna,ITA,2017,1.00000000000000000
labsh,ITA,2017,0.51644527912139900
emp,ITA,2018,25.41790771484380000
avh,ITA,2018,1722.31845570449000000
hc,ITA,2018,3.13999652862549000
rgdpna,ITA,2018,2459384.75000000000000000
rkna,ITA,2018,1.00652241706848000
rtfpna,ITA,2018,0.99750095605850200
labsh,ITA,2018,0.52236723899841300
emp,ITA,2019,25.59632873535160000
avh,ITA,2019,1717.83381765276000000
hc,ITA,2019,3.15838503837585000
rgdpna,ITA,2019,2467813.50000000000000000
rkna,ITA,2019,1.01288926601410000
rtfpna,ITA,2019,0.99259275197982800
labsh,ITA,2019,0.52236723899841300
emp,JAM,2010,1.09490001201630000
hc,JAM,2010,2.54962635040283000
rgdpna,JAM,2010,22668.43945312500000000
rkna,JAM,2010,0.98816013336181600
rtfpna,JAM,2010,1.02333593368530000
labsh,JAM,2010,0.58653879165649400
emp,JAM,2011,1.09300005435944000
hc,JAM,2011,2.55723929405212000
rgdpna,JAM,2011,23060.67382812500000000
rkna,JAM,2011,0.98734050989151000
rtfpna,JAM,2011,1.03715765476227000
labsh,JAM,2011,0.59056174755096400
emp,JAM,2012,1.10329997539520000
hc,JAM,2012,2.56327486038208000
rgdpna,JAM,2012,22919.17187500000000000
rkna,JAM,2012,0.98347115516662600
rtfpna,JAM,2012,1.02456760406494000
labsh,JAM,2012,0.59951484203338600
emp,JAM,2013,1.10889995098114000
hc,JAM,2013,2.56842541694641000
rgdpna,JAM,2013,23037.82421875000000000
rkna,JAM,2013,0.98497653007507300
rtfpna,JAM,2013,1.02288675308228000
labsh,JAM,2013,0.60179692506790200
emp,JAM,2014,1.12779998779297000
hc,JAM,2014,2.57358622550964000
rgdpna,JAM,2014,23196.74414062500000000
rkna,JAM,2014,0.98973482847213700
rtfpna,JAM,2014,1.01440346240997000
labsh,JAM,2014,0.59472924470901500
emp,JAM,2015,1.13880002498627000
hc,JAM,2015,2.57875728607178000
rgdpna,JAM,2015,23410.50000000000000000
rkna,JAM,2015,0.99028730392456100
rtfpna,JAM,2015,1.01241028308868000
labsh,JAM,2015,0.59296625852584800
emp,JAM,2016,1.17449998855591000
hc,JAM,2016,2.58393883705139000
rgdpna,JAM,2016,23732.44726562500000000
rkna,JAM,2016,0.99348235130310100
rtfpna,JAM,2016,1.00624978542328000
labsh,JAM,2016,0.59706097841262800
emp,JAM,2017,1.20099997520447000
hc,JAM,2017,2.58913064002991000
rgdpna,JAM,2017,23969.08789062500000000
rkna,JAM,2017,1.00000000000000000
rtfpna,JAM,2017,1.00000000000000000
labsh,JAM,2017,0.59927320480346700
emp,JAM,2018,1.21510004997253000
hc,JAM,2018,2.59433317184448000
rgdpna,JAM,2018,24422.08789062500000000
rkna,JAM,2018,1.00864052772522000
rtfpna,JAM,2018,1.00339007377625000
labsh,JAM,2018,0.59486937522888200
emp,JAM,2019,1.24489998817444000
hc,JAM,2019,2.59954595565796000
rgdpna,JAM,2019,24640.00195312500000000
rkna,JAM,2019,1.01757359504700000
rtfpna,JAM,2019,0.99624025821685800
labsh,JAM,2019,0.59486937522888200
emp,MLT,2010,0.16280584037303900
avh,MLT,2010,2110.20208803956000000
hc,MLT,2010,2.99940323829651000
rgdpna,MLT,2010,10333.93750000000000000
rkna,MLT,2010,0.77138727903366100
rtfpna,MLT,2010,0.83320790529251100
labsh,MLT,2010,0.51436018943786600
emp,MLT,2011,0.16829277575016000
avh,MLT,2011,2047.17115407425000000
hc,MLT,2011,3.01663303375244000
rgdpna,MLT,2011,10479.40722656250000000
rkna,MLT,2011,0.79005575180053700
rtfpna,MLT,2011,0.83173656463623000
labsh,MLT,2011,0.54882413148880000
emp,MLT,2012,0.17311578989028900
avh,MLT,2012,2013.18947611355000000
hc,MLT,2012,3.03410387039185000
rgdpna,MLT,2012,10774.88574218750000000
rkna,MLT,2012,0.80725342035293600
rtfpna,MLT,2012,0.83890455961227400
labsh,MLT,2012,0.53990674018859900
emp,MLT,2013,0.17902652919292500
avh,MLT,2013,1988.12249888840000000
hc,MLT,2013,3.05181908607483000
rgdpna,MLT,2013,11297.88476562500000000
rkna,MLT,2013,0.82411897182464600
rtfpna,MLT,2013,0.85877525806427000
labsh,MLT,2013,0.52986067533493000
emp,MLT,2014,0.18667469918727900
avh,MLT,2014,1943.17738277335000000
hc,MLT,2014,3.06978392601013000
rgdpna,MLT,2014,12312.41015625000000000
rkna,MLT,2014,0.84597355127334600
rtfpna,MLT,2014,0.91235154867172200
labsh,MLT,2014,0.51634961366653400
emp,HND,2019,3.83340001106262000
hc,HND,2019,2.43745470046997000
rgdpna,HND,2019,53667.33593750000000000
rkna,HND,2019,1.05653524398804000
rtfpna,HND,2019,0.99237835407257100
labsh,HND,2019,0.56350511312484700
emp,LTU,2010,1.25991594791412000
avh,LTU,2010,1921.48934465631000000
hc,LTU,2010,3.14965200424194000
rgdpna,LTU,2010,65921.42968750000000000
rkna,LTU,2010,0.86107188463211100
rtfpna,LTU,2010,0.87736040353775000
labsh,LTU,2010,0.48693734407424900
emp,LTU,2011,1.27904438972473000
avh,LTU,2011,1896.04649865747000000
hc,LTU,2011,3.16524815559387000
rgdpna,LTU,2011,69902.42968750000000000
rkna,LTU,2011,0.87761390209198000
rtfpna,LTU,2011,0.91819453239440900
labsh,LTU,2011,0.46578443050384500
emp,LTU,2012,1.30459296703339000
avh,LTU,2012,1893.82076947138000000
hc,LTU,2012,3.18102455139160000
rgdpna,LTU,2012,72589.37500000000000000
rkna,LTU,2012,0.89128929376602200
rtfpna,LTU,2012,0.93532800674438500
labsh,LTU,2012,0.46308013796806300
emp,LTU,2013,1.31980085372925000
avh,LTU,2013,1877.09273530977000000
hc,LTU,2013,3.19698452949524000
rgdpna,LTU,2013,75166.35937500000000000
rkna,LTU,2013,0.90736800432205200
rtfpna,LTU,2013,0.95586866140365600
labsh,LTU,2013,0.46577960252761800
emp,LTU,2014,1.34153068065643000
avh,LTU,2014,1868.48781741622000000
hc,LTU,2014,3.21312999725342000
rgdpna,LTU,2014,77825.00000000000000000
rkna,LTU,2014,0.92513966560363800
rtfpna,LTU,2014,0.97186583280563400
labsh,LTU,2014,0.47561472654342700
emp,LTU,2015,1.35488307476044000
avh,LTU,2015,1894.89536504812000000
hc,LTU,2015,3.22946429252625000
rgdpna,LTU,2015,79400.62500000000000000
rkna,LTU,2015,0.94619852304458600
rtfpna,LTU,2015,0.96639364957809400
labsh,LTU,2015,0.50339317321777300
emp,LTU,2016,1.38309228420258000
avh,LTU,2016,1918.81802342958000000
hc,LTU,2016,3.24598932266235000
rgdpna,LTU,2016,81400.59375000000000000
rkna,LTU,2016,0.97023022174835200
rtfpna,LTU,2016,0.95967590808868400
labsh,LTU,2016,0.52443176507949800
emp,LTU,2017,1.37119424343109000
avh,LTU,2017,1876.43054872273000000
hc,LTU,2017,3.26270890235901000
rgdpna,LTU,2017,84886.65625000000000000
rkna,LTU,2017,1.00000000000000000
rtfpna,LTU,2017,1.00000000000000000
labsh,LTU,2017,0.52608996629715000
emp,LTU,2018,1.38158440589905000
avh,LTU,2018,1884.49949297407000000
hc,LTU,2018,3.27962493896484000
rgdpna,LTU,2018,88228.51562500000000000
rkna,LTU,2018,1.03386604785919000
rtfpna,LTU,2018,1.01405477523804000
labsh,LTU,2018,0.53549271821975700
emp,LTU,2019,1.37952864170074000
avh,LTU,2019,1886.08447373354000000
hc,LTU,2019,3.29674100875854000
rgdpna,LTU,2019,92056.61718750000000000
rkna,LTU,2019,1.06885397434235000
rtfpna,LTU,2019,1.03928256034851000
labsh,LTU,2019,0.53549271821975700
emp,LUX,2010,0.35917413234710700
avh,LUX,2010,1516.49794192902000000
hc,LUX,2010,3.18640828132629000
rgdpna,LUX,2010,43718.67578125000000000
rkna,LUX,2010,0.80612945556640600
rtfpna,LUX,2010,1.03965592384338000
labsh,LUX,2010,0.56690376996994000
emp,LUX,2011,0.36976522207260100
avh,LUX,2011,1515.06915928247000000
hc,LUX,2011,3.22878456115723000
rgdpna,LUX,2011,44828.79687500000000000
rkna,LUX,2011,0.83406126499176000
rtfpna,LUX,2011,1.02616381645203000
labsh,LUX,2011,0.55464345216751100
emp,LUX,2012,0.37797176837921100
avh,LUX,2012,1508.08672258269000000
hc,LUX,2012,3.27247309684753000
rgdpna,LUX,2012,44670.76562500000000000
rkna,LUX,2012,0.86681342124939000
rtfpna,LUX,2012,0.98820394277572600
labsh,LUX,2012,0.56995099782943700
emp,LUX,2013,0.38437855243682900
avh,LUX,2013,1502.68086098376000000
hc,LUX,2013,3.31752490997314000
rgdpna,LUX,2013,46303.20312500000000000
rkna,LUX,2013,0.89631396532058700
rtfpna,LUX,2013,0.99430012702941900
labsh,LUX,2013,0.56285703182220500
emp,LUX,2014,0.39351665973663300
avh,LUX,2014,1506.15734309888000000
hc,LUX,2014,3.36399340629578000
rgdpna,LUX,2014,48292.75000000000000000
rkna,LUX,2014,0.93035107851028400
rtfpna,LUX,2014,0.99771583080291700
labsh,LUX,2014,0.55751162767410300
emp,LUX,2015,0.40290156006813000
avh,LUX,2015,1513.67576085886000000
hc,LUX,2015,3.41193437576294000
rgdpna,LUX,2015,50372.44531250000000000
rkna,LUX,2015,0.95357006788253800
rtfpna,LUX,2015,1.00525605678558000
labsh,LUX,2015,0.54875683784484900
emp,LUX,2016,0.41417208313942000
avh,LUX,2016,1512.38557326896000000
hc,LUX,2016,3.46140694618225000
rgdpna,LUX,2016,52676.78515625000000000
rkna,LUX,2016,0.97580832242965700
rtfpna,LUX,2016,1.01723694801331000
labsh,LUX,2016,0.53862917423248300
emp,LUX,2017,0.42824682593345600
avh,LUX,2017,1505.68972290911000000
rgdpna,GRD,2010,1244.84948730469000000
emp,GRD,2011,0.05647268518805500
rgdpna,GRD,2011,1254.39624023438000000
emp,GRD,2012,0.05836762115359310
rgdpna,GRD,2012,1238.35241699219000000
emp,GRD,2013,0.06032259762287140
rgdpna,GRD,2013,1268.83557128906000000
emp,GRD,2014,0.06057714298367500
rgdpna,GRD,2014,1362.18103027344000000
emp,GRD,2015,0.06223076209425930
rgdpna,GRD,2015,1449.99011230469000000
emp,GRD,2016,0.06260664761066440
rgdpna,GRD,2016,1504.20971679688000000
emp,GRD,2017,0.06295470893383030
rgdpna,GRD,2017,1570.98132324219000000
emp,GRD,2018,0.06328403949737550
rgdpna,GRD,2018,1636.03637695313000000
emp,GRD,2019,0.06359576433897020
rgdpna,GRD,2019,1668.75598144531000000
emp,MDA,2010,1.24581539630890000
hc,MDA,2010,3.06692790985107000
rgdpna,MDA,2010,28142.06835937500000000
rkna,MDA,2010,0.89505344629287700
rtfpna,MDA,2010,0.92721259593963600
labsh,MDA,2010,0.62747257947921800
emp,MDA,2011,1.29046690464020000
hc,MDA,2011,3.11565399169922000
rgdpna,MDA,2011,29779.41992187500000000
rkna,MDA,2011,0.91053539514541600
rtfpna,MDA,2011,0.94135636091232300
labsh,MDA,2011,0.60059612989425700
emp,MDA,2012,1.27259302139282000
hc,MDA,2012,3.16623973846436000
rgdpna,MDA,2012,29603.80078125000000000
rkna,MDA,2012,0.92487251758575400
rtfpna,MDA,2012,0.92832350730896000
labsh,MDA,2012,0.62980073690414400
emp,MDA,2013,1.31432008743286000
hc,MDA,2013,3.21877408027649000
rgdpna,MDA,2013,32281.12695312500000000
rkna,MDA,2013,0.93345528841018700
rtfpna,MDA,2013,0.97705382108688400
labsh,MDA,2013,0.59578973054885900
emp,MDA,2014,1.34095180034637000
hc,MDA,2014,3.27335166931152000
rgdpna,MDA,2014,33895.06640625000000000
rkna,MDA,2014,0.95845699310302700
rtfpna,MDA,2014,0.99117773771286000
labsh,MDA,2014,0.57168287038803100
emp,MDA,2015,1.37553560733795000
hc,MDA,2015,3.33007216453552000
rgdpna,MDA,2015,33780.42187500000000000
rkna,MDA,2015,0.97344082593917800
rtfpna,MDA,2015,0.95392584800720200
labsh,MDA,2015,0.57689660787582400
emp,MDA,2016,1.40547657012939000
